wavelength,x,y,z
0.0,18.703247070312,-17.852416992188,0.2852783203125
0.0005,20.865356445312,-16.811401367188,-3.2381591796875
0.001,21.465942382812,-14.809448242188,-5.7606201171875
0.0015,20.745239257812,-11.566284179688,-8.4031982421875
0.002,20.264770507812,-7.3621826171875,-12.086791992188
0.0025,19.463989257812,-2.7576904296875,-15.890502929688
0.003,18.342895507812,1.6866455078125,-19.213745117188
0.0035,16.701293945312,4.5694580078125,-20.494995117188
0.004,14.539184570312,7.2120361328125,-21.015502929688
0.0045,10.935668945312,10.174926757812,-20.454956054688
0.005,5.1300048828125,14.459106445312,-19.133666992188
0.0055,0.4854736328125,17.782348632812,-17.972534179688
0.006,-3.5184326171875,20.184692382812,-16.691284179688
0.0065,-6.1209716796875,20.865356445312,-15.009643554688
0.007,-8.9237060546875,20.384887695312,-11.926635742188
0.0075,-12.327026367188,19.864379882812,-8.2430419921875
0.008,-16.330932617188,18.703247070312,-3.1981201171875
0.0085,-19.694213867188,17.301879882812,1.5665283203125
0.009,-21.015502929688,15.860473632812,4.2091064453125
0.0095,-21.415893554688,13.618286132812,6.6915283203125
0.01,-20.655151367188,10.335083007812,9.4542236328125
0.0105,-19.854370117188,5.4102783203125,13.538208007812
0.011,-18.973510742188,1.1260986328125,16.941528320312
0.0115,-18.092651367188,-2.8377685546875,19.904418945312
0.012,-16.170776367188,-5.4403076171875,20.785278320312
0.0125,-13.408081054688,-8.0428466796875,20.625122070312
0.013,-9.4442138671875,-11.486206054688,20.184692382812
0.0135,-3.5985107421875,-15.650268554688,18.703247070312
0.014,1.2862548828125,-18.693237304688,17.421997070312
0.0145,4.3292236328125,-20.494995117188,16.140747070312
0.015,6.8917236328125,-21.015502929688,14.298950195312
0.0155,9.7344970703125,-20.294799804688,11.015747070312
0.016,13.618286132812,-19.494018554688,6.4512939453125
0.0165,17.301879882812,-18.453002929688,1.9268798828125
0.017,20.344848632812,-17.091674804688,-2.4373779296875
0.0175,20.985473632812,-15.410034179688,-4.8797607421875
0.018,21.065551757812,-12.647338867188,-7.4822998046875
0.0185,20.505004882812,-9.0037841796875,-10.645385742188
0.019,19.584106445312,-3.9989013671875,-14.769409179688
0.0195,18.543090820312,0.1651611328125,-18.012573242188
