wavelength,x,y,z
0.0,2.5224609375,1.0009765625,-3.9638671875
0.0005,2.7626953125,0.640625,-3.8837890625
0.001,2.7626953125,0.16015625,-3.4033203125
0.0015,2.7626953125,-0.4404296875,-2.8828125
0.002,2.8828125,-1.2412109375,-2.1220703125
0.0025,3.0830078125,-1.9619140625,-1.6015625
0.003,3.1630859375,-2.5625,-1.1611328125
0.0035,3.04296875,-2.8427734375,-0.7607421875
0.004,2.482421875,-2.802734375,-0.16015625
0.0045,1.841796875,-2.962890625,0.6005859375
0.005,1.201171875,-3.203125,1.521484375
0.0055,0.7607421875,-3.4833984375,2.2021484375
0.006,0.3603515625,-3.4833984375,2.5625
0.0065,-0.1201171875,-3.203125,2.7626953125
0.007,-0.80078125,-2.5625,2.8427734375
0.0075,-1.6416015625,-1.921875,3.0029296875
0.008,-2.322265625,-1.4013671875,3.203125
0.0085,-2.8427734375,-1.041015625,3.3232421875
0.009,-2.962890625,-0.80078125,3.1630859375
0.0095,-2.8828125,-0.2802734375,2.5224609375
0.01,-2.9228515625,0.4404296875,2.0419921875
0.0105,-3.0830078125,1.2412109375,1.361328125
0.011,-3.2431640625,1.921875,0.880859375
0.0115,-3.2431640625,2.322265625,0.48046875
0.012,-3.04296875,2.5224609375,0.080078125
0.0125,-2.482421875,2.5625,-0.560546875
0.013,-1.8818359375,2.7626953125,-1.3212890625
0.0135,-1.3212890625,3.04296875,-2.162109375
0.014,-0.9208984375,3.283203125,-2.802734375
0.0145,-0.560546875,3.283203125,-3.123046875
0.015,0.0,2.8427734375,-3.283203125
0.0155,0.720703125,2.3623046875,-3.4833984375
0.016,1.5615234375,1.681640625,-3.68359375
0.0165,2.2421875,1.201171875,-3.8837890625
0.017,2.6826171875,0.80078125,-3.923828125
0.0175,2.802734375,0.4404296875,-3.7236328125
0.018,2.72265625,-0.1201171875,-3.0830078125
0.0185,2.8427734375,-0.8408203125,-2.482421875
0.019,3.04296875,-1.681640625,-1.841796875
0.0195,3.2431640625,-2.40234375,-1.361328125
0.02,3.1630859375,-2.72265625,-1.0009765625
0.0205,2.7626953125,-2.8427734375,-0.4404296875
0.021,2.162109375,-2.9228515625,0.2802734375
0.0215,1.44140625,-3.203125,1.2412109375
0.022,0.9208984375,-3.4033203125,1.9619140625
0.0225,0.560546875,-3.5634765625,2.5224609375
0.023,0.1201171875,-3.4033203125,2.802734375
0.0235,-0.640625,-2.802734375,2.8427734375
0.024,-1.44140625,-2.2021484375,3.04296875
0.0245,-2.2822265625,-1.5615234375,3.2431640625
0.025,-2.8828125,-1.1611328125,3.4033203125
0.0255,-3.0830078125,-0.80078125,3.2431640625
0.026,-3.0830078125,-0.3203125,2.8427734375
0.0265,-3.0029296875,0.3603515625,2.162109375
0.027,-3.123046875,1.201171875,1.44140625
0.0275,-3.283203125,1.9619140625,0.9208984375
0.028,-3.4033203125,2.5224609375,0.48046875
0.0285,-3.1630859375,2.642578125,0.080078125
0.029,-2.5625,2.6826171875,-0.5205078125
0.0295,-1.9619140625,2.8427734375,-1.3212890625
0.03,-1.28125,3.0830078125,-2.2421875
0.0305,-0.80078125,3.2431640625,-2.8828125
0.031,-0.4404296875,3.283203125,-3.283203125
0.0315,0.0400390625,2.962890625,-3.4033203125
0.032,0.80078125,2.2822265625,-3.4833984375
0.0325,1.5615234375,1.6416015625,-3.68359375
0.033,2.322265625,1.041015625,-3.84375
0.0335,2.802734375,0.7607421875,-3.9638671875
0.034,2.8828125,0.4404296875,-3.7236328125
0.0345,2.8427734375,-0.080078125,-3.203125
0.035,2.8427734375,-0.7607421875,-2.5625
0.0355,2.962890625,-1.6416015625,-1.841796875
0.036,3.1630859375,-2.322265625,-1.361328125
0.0365,3.203125,-2.7626953125,-0.9609375
0.037,2.9228515625,-2.9228515625,-0.5205078125
0.0375,2.2421875,-2.9228515625,0.2001953125
0.038,1.6015625,-3.1630859375,1.0009765625
0.0385,0.9609375,-3.4033203125,1.921875
0.039,0.560546875,-3.603515625,2.5224609375
0.0395,0.16015625,-3.5634765625,2.8427734375
0.04,-0.48046875,-3.0830078125,3.0029296875
0.0405,-1.28125,-2.40234375,3.0830078125
0.041,-2.1220703125,-1.76171875,3.283203125
0.0415,-2.8427734375,-1.1611328125,3.443359375
0.042,-3.203125,-0.8408203125,3.4833984375
0.0425,-3.203125,-0.400390625,3.0830078125
0.043,-3.0830078125,0.240234375,2.3623046875
0.0435,-3.203125,1.0009765625,1.7216796875
0.044,-3.36328125,1.921875,0.9609375
0.0445,-3.4833984375,2.482421875,0.560546875
0.045,-3.283203125,2.7626953125,0.1201171875
0.0455,-2.8427734375,2.802734375,-0.400390625
0.046,-2.0419921875,2.8427734375,-1.201171875
0.0465,-1.4013671875,3.04296875,-2.08203125
0.047,-0.80078125,3.203125,-2.8828125
0.0475,-0.5205078125,3.36328125,-3.3232421875
0.048,0.0400390625,3.04296875,-3.4833984375
0.0485,0.640625,2.40234375,-3.5634765625
0.049,1.44140625,1.76171875,-3.68359375
0.0495,2.2421875,1.201171875,-3.84375
0.05,2.6826171875,0.7607421875,-3.8837890625
0.0505,2.9228515625,0.48046875,-3.84375
0.051,2.8427734375,0.0400390625,-3.36328125
0.0515,2.7626953125,-0.6005859375,-2.642578125
0.052,2.8828125,-1.3212890625,-2.08203125
0.0525,3.0830078125,-2.162109375,-1.4013671875
0.053,3.203125,-2.642578125,-1.041015625
0.0535,2.9228515625,-2.8828125,-0.640625
0.054,2.482421875,-2.9228515625,-0.080078125
0.0545,1.841796875,-3.0830078125,0.7607421875
0.055,1.201171875,-3.2431640625,1.5615234375
0.0555,0.640625,-3.4833984375,2.2822265625
0.056,0.3603515625,-3.603515625,2.72265625
0.0565,-0.16015625,-3.2431640625,2.8427734375
0.057,-0.880859375,-2.642578125,2.9228515625
0.0575,-1.6416015625,-2.001953125,3.123046875
0.058,-2.5224609375,-1.4013671875,3.36328125
0.0585,-2.9228515625,-1.041015625,3.443359375
0.059,-3.0830078125,-0.640625,3.203125
0.0595,-3.0830078125,-0.2001953125,2.72265625
0.06,-3.0830078125,0.560546875,2.001953125
0.0605,-3.203125,1.3212890625,1.361328125
0.061,-3.36328125,2.162109375,0.80078125
0.0615,-3.443359375,2.5625,0.4404296875
0.062,-3.04296875,2.6826171875,0.0
0.0625,-2.4423828125,2.72265625,-0.720703125
0.063,-1.76171875,2.9228515625,-1.6015625
0.0635,-1.1611328125,3.1630859375,-2.4423828125
0.064,-0.720703125,3.3232421875,-3.0029296875
0.0645,-0.3603515625,3.2431640625,-3.4033203125
0.065,0.2802734375,2.72265625,-3.4833984375
0.0655,1.041015625,2.0419921875,-3.5634765625
0.066,1.8017578125,1.521484375,-3.7236328125
0.0665,2.5224609375,0.9609375,-3.8837890625
0.067,2.802734375,0.6806640625,-3.8837890625
0.0675,2.802734375,0.2802734375,-3.5234375
0.068,2.7626953125,-0.3203125,-2.962890625
0.0685,2.8427734375,-1.041015625,-2.2822265625
0.069,3.0029296875,-1.8017578125,-1.6416015625
0.0695,3.1630859375,-2.4423828125,-1.2412109375
0.07,3.123046875,-2.7626953125,-0.80078125
0.0705,2.642578125,-2.8427734375,-0.3603515625
0.071,1.9619140625,-2.9228515625,0.400390625
0.0715,1.4013671875,-3.123046875,1.2412109375
0.072,0.880859375,-3.36328125,2.0419921875
0.0725,0.48046875,-3.5634765625,2.5224609375
0.073,0.0400390625,-3.36328125,2.72265625
0.0735,-0.6005859375,-2.8427734375,2.8828125
0.074,-1.44140625,-2.1220703125,3.04296875
0.0745,-2.2021484375,-1.6015625,3.2431640625
0.075,-2.802734375,-1.12109375,3.4033203125
0.0755,-3.0830078125,-0.8408203125,3.36328125
0.076,-3.04296875,-0.3603515625,2.8427734375
0.0765,-3.0029296875,0.2802734375,2.2421875
0.077,-3.1630859375,1.0810546875,1.6015625
0.0775,-3.283203125,1.921875,0.9609375
0.078,-3.4033203125,2.40234375,0.6005859375
0.0785,-3.203125,2.6826171875,0.1201171875
0.079,-2.6826171875,2.72265625,-0.5205078125
0.0795,-1.9619140625,2.8427734375,-1.3212890625
0.08,-1.4814453125,3.0029296875,-2.08203125
0.0805,-0.880859375,3.283203125,-2.8828125
0.081,-0.5205078125,3.3232421875,-3.283203125
0.0815,0.0400390625,2.9228515625,-3.36328125
0.082,0.7607421875,2.3623046875,-3.5234375
0.0825,1.5615234375,1.6416015625,-3.68359375
0.083,2.2822265625,1.1611328125,-3.84375
