wavelength,x,y,z
0.0,-4.32421875,10.25,-6.3662109375
0.0005,-1.5615234375,10.169921875,-9.048828125
0.001,0.9208984375,8.6484375,-10.009765625
0.0015,1.9619140625,8.5283203125,-11.05078125
0.002,4.00390625,7.1669921875,-11.6513671875
0.0025,5.8857421875,4.8447265625,-11.2109375
0.003,8.408203125,2.2421875,-11.05078125
0.0035,10.6904296875,-0.640625,-10.5302734375
0.004,11.0107421875,-2.2822265625,-9.208984375
0.0045,12.171875,-3.203125,-9.3291015625
0.005,12.01171875,-5.4853515625,-6.9267578125
0.0055,11.37109375,-7.126953125,-4.64453125
0.006,11.451171875,-9.6494140625,-2.2021484375
0.0065,10.009765625,-10.650390625,0.4404296875
0.007,9.2890625,-10.890625,1.4814453125
0.0075,8.4482421875,-11.4111328125,3.04296875
0.008,5.5654296875,-10.5703125,5.125
0.0085,3.36328125,-10.1298828125,6.966796875
0.009,0.640625,-9.9296875,9.529296875
0.0095,-1.4814453125,-8.408203125,10.08984375
0.01,-2.3623046875,-8.3681640625,11.0107421875
0.0105,-4.5244140625,-6.6064453125,11.37109375
0.011,-6.3662109375,-4.2841796875,10.890625
0.0115,-9.0087890625,-1.6015625,10.8505859375
0.012,-10.8505859375,1.0009765625,10.08984375
0.0125,-11.05078125,2.2421875,9.048828125
0.013,-12.01171875,3.3232421875,8.9287109375
0.0135,-11.69140625,5.60546875,6.326171875
0.014,-11.0908203125,7.3671875,3.9638671875
0.0145,-11.0908203125,9.8095703125,1.44140625
0.015,-9.6494140625,10.41015625,-0.80078125
0.0155,-9.12890625,10.650390625,-1.6015625
0.016,-7.8076171875,10.890625,-3.36328125
0.0165,-5.0048828125,10.08984375,-5.4052734375
0.017,-2.6826171875,9.7294921875,-7.4873046875
0.0175,0.0,9.3291015625,-9.8095703125
0.018,1.6416015625,8.0478515625,-10.1298828125
0.0185,2.482421875,8.0078125,-10.970703125
0.019,4.8447265625,5.8857421875,-11.2109375
0.0195,6.6865234375,3.5234375,-10.650390625
0.02,9.44921875,0.7607421875,-10.5703125
0.0205,10.890625,-1.6015625,-9.7294921875
0.021,11.05078125,-2.6826171875,-8.80859375
0.0215,11.8115234375,-3.9638671875,-8.2880859375
0.022,11.451171875,-6.2861328125,-5.5654296875
0.0225,10.8505859375,-7.9677734375,-3.283203125
0.023,10.810546875,-10.330078125,-0.720703125
0.0235,9.2490234375,-10.6103515625,1.2412109375
0.024,8.7685546875,-10.7705078125,1.921875
0.0245,6.966796875,-10.8505859375,3.9638671875
0.025,4.2041015625,-10.08984375,6.005859375
0.0255,1.8017578125,-9.76953125,8.16796875
0.026,-0.80078125,-9.2490234375,10.2099609375
0.0265,-2.1220703125,-8.0078125,10.3701171875
0.027,-3.1630859375,-7.6474609375,11.05078125
0.0275,-5.765625,-5.1650390625,11.2109375
0.028,-7.5673828125,-2.8427734375,10.5703125
0.0285,-10.1298828125,-0.2001953125,10.5302734375
0.029,-11.37109375,2.0419921875,9.609375
0.0295,-11.4111328125,3.0830078125,8.6083984375
0.03,-12.01171875,4.724609375,7.52734375
0.0305,-11.53125,7.046875,4.7646484375
0.031,-10.890625,8.568359375,2.5224609375
0.0315,-10.7705078125,10.7705078125,0.080078125
0.032,-9.12890625,10.810546875,-1.76171875
0.0325,-8.408203125,10.810546875,-2.6025390625
0.033,-6.1259765625,10.810546875,-5.044921875
0.0335,-3.443359375,9.9296875,-6.966796875
0.034,-0.9609375,9.5693359375,-9.048828125
0.0345,1.4013671875,9.0087890625,-10.8505859375
0.035,2.802734375,7.6875,-10.890625
0.0355,4.1240234375,6.8466796875,-11.4111328125
0.036,7.0068359375,4.083984375,-11.4912109375
0.0365,8.6083984375,1.5615234375,-10.5703125
0.037,10.890625,-0.8408203125,-10.5302734375
0.0375,11.931640625,-2.9228515625,-9.44921875
0.038,11.8916015625,-4.1640625,-8.16796875
0.0385,12.171875,-6.0458984375,-6.56640625
0.039,11.6513671875,-8.328125,-3.7236328125
0.0395,10.73046875,-9.4892578125,-1.5615234375
0.04,10.5703125,-11.4912109375,0.720703125
0.0405,8.6884765625,-11.4111328125,2.6025390625
0.041,7.5673828125,-11.1708984375,3.68359375
0.0415,5.0048828125,-11.0908203125,6.2060546875
0.042,2.2421875,-10.1298828125,8.087890625
0.0425,0.0,-9.5693359375,9.849609375
0.043,-2.2021484375,-8.96875,11.4912109375
0.0435,-3.84375,-7.3271484375,11.451171875
0.044,-5.4052734375,-5.9658203125,11.6513671875
0.0445,-8.2880859375,-3.1630859375,11.6513671875
0.045,-9.689453125,-0.6005859375,10.490234375
0.0455,-11.5712890625,1.521484375,10.3701171875
0.046,-12.3720703125,3.4833984375,9.208984375
0.0465,-12.171875,4.8447265625,7.607421875
0.047,-12.2119140625,6.806640625,5.685546875
0.0475,-11.6513671875,9.048828125,2.8427734375
0.048,-10.41015625,9.9296875,0.6005859375
0.0485,-10.330078125,11.5712890625,-1.28125
0.049,-8.248046875,11.3310546875,-3.283203125
0.0495,-6.7666015625,10.8505859375,-4.5244140625
0.05,-4.1240234375,10.810546875,-7.0869140625
0.0505,-1.4013671875,9.7294921875,-8.80859375
0.051,0.640625,9.12890625,-10.25
0.0515,2.6025390625,8.5283203125,-11.611328125
0.052,4.3642578125,6.6865234375,-11.53125
0.0525,6.0859375,4.96484375,-11.53125
0.053,8.9287109375,2.08203125,-11.4111328125
0.0535,10.08984375,-0.6005859375,-10.009765625
0.054,11.7314453125,-2.1220703125,-10.0498046875
0.0545,12.2919921875,-4.0439453125,-8.6884765625
0.055,11.8916015625,-5.4853515625,-6.88671875
0.0555,11.8515625,-7.52734375,-4.7646484375
0.056,11.2109375,-9.5693359375,-2.001953125
0.0565,9.9296875,-10.2099609375,0.0400390625
0.057,9.8896484375,-11.5712890625,1.6416015625
0.0575,7.607421875,-11.2509765625,3.5634765625
0.058,5.92578125,-10.650390625,4.8447265625
0.0585,3.2431640625,-10.5302734375,7.52734375
0.059,0.640625,-9.369140625,9.0087890625
0.0595,-1.12109375,-8.9287109375,10.2900390625
0.06,-2.962890625,-8.2080078125,11.4912109375
0.0605,-4.724609375,-6.2861328125,11.291015625
0.061,-6.6865234375,-4.2841796875,11.2109375
0.0615,-9.369140625,-1.521484375,11.130859375
0.062,-10.2900390625,0.9609375,9.6494140625
0.0625,-11.771484375,2.162109375,9.9296875
0.063,-12.1318359375,4.1240234375,8.2880859375
0.0635,-11.69140625,5.685546875,6.326171875
0.064,-11.69140625,7.8876953125,4.0439453125
0.0645,-10.890625,9.7294921875,1.3212890625
0.065,-9.7294921875,10.2099609375,-0.48046875
0.0655,-9.6494140625,11.37109375,-1.9619140625
0.066,-7.1669921875,10.890625,-4.00390625
0.0665,-5.205078125,10.41015625,-5.525390625
0.067,-2.5625,10.3701171875,-8.248046875
0.0675,0.1201171875,9.0087890625,-9.609375
0.068,1.521484375,8.728515625,-10.6904296875
0.0685,3.36328125,7.84765625,-11.69140625
0.069,5.28515625,5.685546875,-11.4111328125
0.0695,7.607421875,3.203125,-11.2509765625
0.07,10.2900390625,0.3603515625,-11.0107421875
0.0705,10.9306640625,-1.921875,-9.4892578125
0.071,12.171875,-2.8427734375,-9.76953125
0.0715,12.4521484375,-5.044921875,-7.767578125
0.072,11.8115234375,-6.7666015625,-5.4453125
0.0725,11.771484375,-9.208984375,-2.9228515625
0.073,10.73046875,-10.890625,-0.16015625
0.0735,9.529296875,-11.05078125,1.361328125
0.074,9.2490234375,-11.8916015625,2.6826171875
0.0745,6.3662109375,-11.2509765625,5.0048828125
0.075,4.00390625,-10.6103515625,6.7666015625
0.0755,1.28125,-10.5703125,9.529296875
0.076,-1.4013671875,-8.96875,10.6103515625
0.0765,-2.4423828125,-8.6884765625,11.37109375
0.077,-4.404296875,-7.4873046875,12.171875
0.0775,-6.56640625,-4.884765625,11.69140625
0.078,-9.0087890625,-2.1220703125,11.37109375
0.0785,-11.5712890625,0.7607421875,11.05078125
0.079,-11.8115234375,2.642578125,9.44921875
0.0795,-12.7724609375,3.443359375,9.5693359375
0.08,-12.8525390625,5.9658203125,7.126953125
0.0805,-12.01171875,7.7275390625,4.484375
0.081,-11.8916015625,10.2099609375,1.841796875
0.0815,-10.6904296875,11.5712890625,-1.0009765625
0.082,-9.4091796875,11.4111328125,-2.1220703125
