wavelength,x,y,z
0.0,8.80859375,-11.53125,2.6025390625
0.0005,6.0458984375,-10.810546875,4.6044921875
0.001,4.1240234375,-10.650390625,6.40625
0.0015,1.521484375,-10.6103515625,8.9287109375
0.002,-0.640625,-9.12890625,9.5693359375
0.0025,-1.8818359375,-9.048828125,10.650390625
0.003,-4.1240234375,-7.126953125,10.970703125
0.0035,-6.0458984375,-4.8447265625,10.5302734375
0.004,-8.6884765625,-2.3623046875,10.73046875
0.0045,-10.5302734375,0.2802734375,9.9697265625
0.005,-10.890625,1.681640625,8.888671875
0.0055,-11.8515625,2.8828125,8.6484375
0.006,-11.611328125,5.28515625,6.005859375
0.0065,-11.291015625,7.0869140625,3.84375
0.007,-11.5712890625,9.6494140625,1.521484375
0.0075,-10.08984375,10.2900390625,-0.80078125
0.008,-9.4892578125,10.73046875,-1.8017578125
0.0085,-8.087890625,11.0908203125,-3.6435546875
0.009,-5.365234375,10.3701171875,-5.7255859375
0.0095,-3.283203125,10.2900390625,-7.7275390625
0.01,-0.7607421875,10.1298828125,-9.9697265625
0.0105,1.2412109375,8.6884765625,-10.3701171875
0.011,2.2421875,8.5283203125,-11.2509765625
0.0115,4.64453125,6.3662109375,-11.451171875
0.012,6.6865234375,3.9638671875,-11.0107421875
0.0125,9.4091796875,1.3212890625,-11.130859375
0.013,10.890625,-1.12109375,-10.25
0.0135,11.130859375,-2.2421875,-9.2890625
0.014,11.8515625,-3.5634765625,-8.728515625
0.0145,11.6513671875,-6.0859375,-5.92578125
0.015,11.2509765625,-7.84765625,-3.763671875
0.0155,11.37109375,-10.330078125,-1.361328125
0.016,9.76953125,-10.650390625,0.720703125
0.0165,9.1689453125,-10.890625,1.521484375
0.017,7.447265625,-11.130859375,3.5234375
0.0175,4.64453125,-10.490234375,5.60546875
0.018,2.482421875,-10.330078125,7.767578125
0.0185,0.0,-9.9697265625,9.849609375
0.019,-1.681640625,-8.568359375,9.9697265625
0.0195,-2.72265625,-8.2080078125,10.5703125
0.02,-5.4052734375,-5.7255859375,10.810546875
0.0205,-7.20703125,-3.4033203125,10.2900390625
0.021,-9.8896484375,-0.80078125,10.330078125
0.0215,-11.05078125,1.4013671875,9.3291015625
0.022,-11.0908203125,2.5224609375,8.2880859375
0.0225,-11.69140625,4.1240234375,7.20703125
0.023,-11.451171875,6.646484375,4.484375
0.0235,-11.0107421875,8.248046875,2.40234375
0.024,-10.970703125,10.490234375,0.080078125
0.0245,-9.3291015625,10.5302734375,-1.8017578125
0.025,-8.6083984375,10.6103515625,-2.642578125
0.0255,-6.5263671875,10.73046875,-4.96484375
0.026,-3.923828125,10.08984375,-6.806640625
0.0265,-1.681640625,9.9296875,-8.9287109375
0.027,0.720703125,9.4091796875,-10.650390625
0.0275,2.08203125,8.0478515625,-10.6103515625
0.028,3.283203125,7.3671875,-11.0908203125
0.0285,6.1259765625,4.6845703125,-11.2509765625
0.029,7.8076171875,2.482421875,-10.650390625
0.0295,10.2099609375,0.1201171875,-10.6904296875
0.03,11.1708984375,-1.9619140625,-9.609375
0.0305,11.130859375,-3.04296875,-8.48828125
0.031,11.611328125,-4.9248046875,-7.0869140625
0.0315,11.3310546875,-7.20703125,-4.484375
0.032,10.8505859375,-8.6484375,-2.5224609375
0.0325,10.73046875,-10.650390625,-0.3603515625
0.033,8.96875,-10.5703125,1.4013671875
0.0335,8.0478515625,-10.5703125,2.2822265625
0.034,5.7255859375,-10.650390625,4.8447265625
0.0345,3.36328125,-10.009765625,6.5263671875
0.035,1.201171875,-9.8896484375,8.6083984375
0.0355,-1.0810546875,-9.2490234375,10.08984375
0.036,-2.40234375,-7.84765625,9.9296875
0.0365,-3.923828125,-6.7265625,10.3701171875
0.037,-6.7666015625,-4.083984375,10.5302734375
0.0375,-8.248046875,-1.921875,9.76953125
0.038,-10.330078125,0.240234375,9.849609375
0.0385,-11.05078125,2.2021484375,8.6083984375
0.039,-11.05078125,3.36328125,7.3271484375
0.0395,-11.4111328125,5.4853515625,5.525390625
0.04,-11.0908203125,7.607421875,3.123046875
0.0405,-10.4501953125,8.80859375,1.2412109375
0.041,-10.330078125,10.5302734375,-0.80078125
0.0415,-8.408203125,10.330078125,-2.6025390625
0.042,-7.2470703125,10.2900390625,-3.7236328125
0.0425,-4.8046875,10.4501953125,-6.2861328125
0.043,-2.5625,9.7294921875,-7.84765625
0.0435,-0.6005859375,9.5693359375,-9.5693359375
0.044,1.5615234375,8.80859375,-10.890625
0.0445,3.0830078125,7.20703125,-10.7705078125
0.045,4.9248046875,5.685546875,-11.05078125
0.0455,7.7275390625,3.0830078125,-11.1708984375
0.046,9.0087890625,0.7607421875,-10.169921875
0.0465,10.8505859375,-1.0009765625,-10.2900390625
0.047,11.4111328125,-2.9228515625,-8.8486328125
0.0475,11.2509765625,-4.32421875,-7.3271484375
0.048,11.53125,-6.56640625,-5.3251953125
0.0485,11.2109375,-8.6484375,-2.962890625
0.049,10.2900390625,-9.4892578125,-1.1611328125
0.0495,10.08984375,-11.0107421875,0.640625
0.05,7.8876953125,-10.650390625,2.642578125
0.0505,6.40625,-10.4501953125,3.9638671875
0.051,3.9638671875,-10.650390625,6.5263671875
0.0515,1.6015625,-9.76953125,8.0078125
0.052,-0.16015625,-9.4892578125,9.4091796875
0.0525,-2.2021484375,-8.6083984375,10.5302734375
0.053,-4.00390625,-6.7265625,10.3701171875
0.0535,-6.0458984375,-4.8046875,10.490234375
0.054,-8.6884765625,-2.2822265625,10.6103515625
0.0545,-9.6494140625,0.1201171875,9.2890625
0.055,-11.1708984375,1.44140625,9.44921875
0.0555,-11.5712890625,3.4833984375,7.7275390625
0.056,-11.2509765625,5.044921875,5.8056640625
0.0565,-11.4912109375,7.3271484375,3.763671875
0.057,-10.970703125,9.208984375,1.28125
0.0575,-9.8896484375,9.7294921875,-0.48046875
0.058,-9.6494140625,11.0107421875,-1.9619140625
0.0585,-7.1669921875,10.5703125,-4.0439453125
0.059,-5.4453125,10.2099609375,-5.4853515625
0.0595,-3.0830078125,10.490234375,-8.0078125
0.06,-0.640625,9.3291015625,-9.2890625
0.0605,0.9208984375,9.0087890625,-10.41015625
0.061,2.8427734375,7.9677734375,-11.291015625
0.0615,4.724609375,5.8857421875,-11.0107421875
0.062,6.88671875,3.7236328125,-11.05078125
0.0625,9.44921875,1.201171875,-10.970703125
0.063,10.1298828125,-1.0009765625,-9.609375
0.0635,11.4111328125,-2.0419921875,-9.76953125
0.064,11.5712890625,-4.1640625,-7.84765625
0.0645,11.2109375,-5.845703125,-5.765625
0.065,11.4912109375,-8.2080078125,-3.7236328125
0.0655,10.6904296875,-9.76953125,-1.3212890625
0.066,9.609375,-10.08984375,0.2802734375
0.0665,9.208984375,-11.05078125,1.7216796875
0.067,6.6064453125,-10.4501953125,3.763671875
0.0675,4.724609375,-10.2099609375,5.365234375
0.068,2.40234375,-10.41015625,7.84765625
0.0685,0.1201171875,-9.12890625,8.888671875
0.069,-1.2412109375,-8.9287109375,9.8896484375
0.0695,-3.203125,-7.607421875,10.490234375
0.07,-5.0849609375,-5.4453125,10.169921875
0.0705,-7.4072265625,-3.1630859375,10.2099609375
0.071,-9.689453125,-0.640625,9.9697265625
0.0715,-10.1298828125,1.201171875,8.6484375
0.072,-11.2509765625,2.162109375,8.7685546875
0.0725,-11.2509765625,4.2841796875,6.5263671875
0.073,-10.890625,6.0458984375,4.4443359375
0.0735,-11.1708984375,8.4482421875,2.2421875
0.074,-10.1298828125,9.609375,0.0400390625
0.0745,-9.2490234375,9.9296875,-1.2412109375
0.075,-8.5283203125,10.6103515625,-2.72265625
0.0755,-5.92578125,10.009765625,-4.724609375
0.076,-4.00390625,9.849609375,-6.4462890625
0.0765,-1.7216796875,9.9296875,-8.8486328125
0.077,0.48046875,8.568359375,-9.529296875
0.0775,1.521484375,8.4482421875,-10.41015625
0.078,3.5234375,6.8466796875,-10.810546875
0.0785,5.4453125,4.64453125,-10.5302734375
0.079,7.9677734375,2.2822265625,-10.6103515625
0.0795,9.8896484375,-0.16015625,-10.1298828125
0.08,10.169921875,-1.521484375,-9.048828125
0.0805,11.05078125,-2.5625,-8.96875
0.081,10.970703125,-4.8447265625,-6.56640625
