wavelength,x,y,z
0.0,5.044921875,-3.763671875,-2.9228515625
0.0005,4.6845703125,-4.884765625,-1.6416015625
0.001,4.404296875,-5.685546875,-0.7607421875
0.0015,3.8037109375,-6.1259765625,0.16015625
0.002,2.7626953125,-6.24609375,1.3212890625
0.0025,1.521484375,-6.4462890625,2.7626953125
0.003,0.2001953125,-6.4462890625,4.1240234375
0.0035,-0.720703125,-6.486328125,5.0849609375
0.004,-1.361328125,-6.56640625,5.8056640625
0.0045,-2.40234375,-5.92578125,6.326171875
0.005,-3.68359375,-4.6845703125,6.646484375
0.0055,-4.8046875,-3.4833984375,6.7666015625
0.006,-5.6455078125,-2.1220703125,6.6064453125
0.0065,-6.0859375,-1.2412109375,6.4462890625
0.007,-6.0859375,-0.4404296875,6.005859375
0.0075,-5.845703125,0.6806640625,5.0849609375
0.008,-5.60546875,1.8818359375,3.8837890625
0.0085,-5.365234375,3.1630859375,2.5625
0.009,-5.0849609375,4.1240234375,1.44140625
0.0095,-4.8046875,4.8447265625,0.6005859375
0.01,-4.0439453125,5.2451171875,-0.400390625
0.0105,-2.8828125,5.4052734375,-1.6416015625
0.011,-1.681640625,5.7255859375,-3.0830078125
0.0115,-0.5205078125,5.7255859375,-4.3642578125
0.012,0.3603515625,5.8857421875,-5.28515625
0.0125,1.12109375,5.7255859375,-5.9658203125
0.013,2.2421875,4.884765625,-6.4462890625
0.0135,3.5234375,3.6435546875,-6.7265625
0.014,4.6044921875,2.3623046875,-6.806640625
0.0145,5.2451171875,1.2412109375,-6.6064453125
0.015,5.60546875,0.400390625,-6.4462890625
0.0155,5.525390625,-0.560546875,-5.845703125
0.016,5.2451171875,-1.6416015625,-4.7646484375
0.0165,5.044921875,-2.9228515625,-3.603515625
0.017,4.8046875,-4.1640625,-2.322265625
0.0175,4.484375,-5.044921875,-1.3212890625
0.018,4.1240234375,-5.6455078125,-0.5205078125
0.0185,3.3232421875,-5.8857421875,0.560546875
0.019,2.1220703125,-6.0859375,1.8818359375
0.0195,0.9208984375,-6.2861328125,3.283203125
0.02,-0.2001953125,-6.326171875,4.3642578125
0.0205,-0.8408203125,-6.486328125,5.205078125
0.021,-1.681640625,-6.1259765625,5.8056640625
0.0215,-2.9228515625,-5.0849609375,6.2060546875
0.022,-4.083984375,-3.923828125,6.4462890625
0.0225,-5.0048828125,-2.72265625,6.4462890625
0.023,-5.60546875,-1.681640625,6.2861328125
0.0235,-5.765625,-1.0009765625,6.0458984375
0.024,-5.6455078125,0.0,5.365234375
0.0245,-5.4052734375,1.0009765625,4.2841796875
0.025,-5.2451171875,2.2421875,3.1630859375
0.0255,-5.0048828125,3.3232421875,1.9619140625
0.026,-4.7646484375,4.1640625,1.201171875
0.0265,-4.2841796875,4.6845703125,0.3603515625
0.027,-3.4033203125,4.96484375,-0.7607421875
0.0275,-2.3623046875,5.2451171875,-2.0419921875
0.028,-1.2412109375,5.4052734375,-3.3232421875
0.0285,-0.400390625,5.525390625,-4.32421875
0.029,0.3203125,5.7255859375,-5.125
0.0295,1.28125,5.2451171875,-5.7255859375
0.03,2.4423828125,4.2841796875,-6.1259765625
0.0305,3.5634765625,3.1630859375,-6.3662109375
0.031,4.404296875,2.0419921875,-6.2861328125
0.0315,4.96484375,1.201171875,-6.326171875
0.032,5.125,0.4404296875,-6.0458984375
0.0325,5.044921875,-0.6005859375,-5.365234375
0.033,4.8447265625,-1.6416015625,-4.3642578125
0.0335,4.724609375,-2.8828125,-3.283203125
0.034,4.5244140625,-3.8837890625,-2.2421875
0.0345,4.4443359375,-4.7646484375,-1.44140625
0.035,3.84375,-5.1650390625,-0.6005859375
0.0355,3.0029296875,-5.4853515625,0.6005859375
0.036,1.9619140625,-5.8857421875,1.921875
0.0365,0.880859375,-6.005859375,3.1630859375
0.037,0.16015625,-6.2861328125,4.1240234375
0.0375,-0.640625,-6.326171875,4.96484375
0.038,-1.681640625,-5.765625,5.525390625
0.0385,-2.9228515625,-4.7646484375,5.8857421875
0.039,-4.00390625,-3.6435546875,6.1259765625
0.0395,-4.7646484375,-2.5625,6.0859375
0.04,-5.205078125,-1.8017578125,6.0859375
0.0405,-5.3251953125,-1.041015625,5.6455078125
0.041,-5.1650390625,0.0,4.8046875
0.0415,-5.1650390625,1.0810546875,3.8837890625
0.042,-5.0048828125,2.2822265625,2.8427734375
0.0425,-4.8447265625,3.2431640625,1.921875
0.043,-4.64453125,3.9638671875,1.201171875
0.0435,-4.00390625,4.4443359375,0.2802734375
0.044,-3.0830078125,4.7646484375,-1.0009765625
0.0445,-2.08203125,5.0849609375,-2.2822265625
0.045,-1.1611328125,5.28515625,-3.4033203125
0.0455,-0.48046875,5.60546875,-4.3642578125
0.046,0.48046875,5.4052734375,-5.125
0.0465,1.5615234375,4.6845703125,-5.60546875
0.047,2.6826171875,3.763671875,-5.9658203125
0.0475,3.7236328125,2.6025390625,-6.1259765625
0.048,4.4443359375,1.7216796875,-6.166015625
0.0485,4.8046875,0.9208984375,-6.1259765625
0.049,4.8447265625,0.1201171875,-5.6455078125
0.0495,4.724609375,-1.0009765625,-4.8046875
0.05,4.724609375,-2.1220703125,-3.8037109375
0.0505,4.5244140625,-3.2431640625,-2.72265625
0.051,4.4443359375,-4.1640625,-1.8818359375
0.0515,4.1240234375,-4.8046875,-1.0810546875
0.052,3.36328125,-5.205078125,0.0400390625
0.0525,2.482421875,-5.6455078125,1.2412109375
0.053,1.4013671875,-5.8857421875,2.5224609375
0.0535,0.6005859375,-6.1259765625,3.5634765625
0.054,-0.2001953125,-6.326171875,4.484375
0.0545,-1.1611328125,-5.9658203125,5.125
0.055,-2.3623046875,-5.044921875,5.60546875
0.0555,-3.5634765625,-4.0439453125,5.9658203125
0.056,-4.4443359375,-2.8828125,5.9658203125
0.0565,-5.044921875,-2.08203125,6.0458984375
0.057,-5.205078125,-1.361328125,5.765625
0.0575,-5.205078125,-0.5205078125,5.0849609375
0.058,-5.125,0.640625,4.244140625
0.0585,-5.044921875,1.921875,3.203125
0.059,-4.884765625,2.9228515625,2.2421875
0.0595,-4.7646484375,3.763671875,1.44140625
0.06,-4.244140625,4.2841796875,0.6005859375
0.0605,-3.36328125,4.6044921875,-0.640625
0.061,-2.4423828125,5.044921875,-1.921875
0.0615,-1.44140625,5.2451171875,-3.0830078125
0.062,-0.6806640625,5.4853515625,-4.083984375
0.0625,0.1201171875,5.5654296875,-4.884765625
0.063,1.201171875,4.96484375,-5.4853515625
0.0635,2.40234375,4.00390625,-5.8857421875
0.064,3.5234375,2.8828125,-6.1259765625
0.0645,4.2841796875,1.841796875,-6.166015625
0.065,4.7646484375,1.0810546875,-6.166015625
0.0655,4.8447265625,0.2802734375,-5.765625
0.066,4.8046875,-0.720703125,-4.96484375
0.0665,4.724609375,-1.8818359375,-4.00390625
0.067,4.6044921875,-3.04296875,-2.9228515625
0.0675,4.4443359375,-4.00390625,-2.001953125
0.068,4.2841796875,-4.7646484375,-1.28125
0.0685,3.6435546875,-5.1650390625,-0.3203125
0.069,2.642578125,-5.525390625,0.9609375
0.0695,1.6015625,-5.845703125,2.3623046875
0.07,0.640625,-6.0458984375,3.443359375
0.0705,0.0,-6.3662109375,4.4443359375
0.071,-1.0009765625,-6.1259765625,5.125
0.0715,-2.2021484375,-5.28515625,5.6455078125
0.072,-3.36328125,-4.244140625,6.005859375
0.0725,-4.404296875,-3.1630859375,6.1259765625
0.073,-5.0849609375,-2.162109375,6.0859375
0.0735,-5.365234375,-1.44140625,5.92578125
0.074,-5.3251953125,-0.5205078125,5.365234375
0.0745,-5.1650390625,0.6005859375,4.404296875
0.075,-5.1650390625,1.8818359375,3.36328125
0.0755,-4.96484375,2.962890625,2.2421875
0.076,-4.8447265625,3.84375,1.4013671875
0.0765,-4.3642578125,4.404296875,0.6005859375
0.077,-3.5634765625,4.7646484375,-0.560546875
0.0775,-2.5224609375,5.0849609375,-1.8818359375
0.078,-1.4013671875,5.3251953125,-3.203125
0.0785,-0.6005859375,5.4853515625,-4.2041015625
0.079,0.2001953125,5.685546875,-5.0849609375
0.0795,1.201171875,5.1650390625,-5.6455078125
0.08,2.5224609375,4.1240234375,-6.1259765625
0.0805,3.68359375,2.962890625,-6.40625
0.081,4.5244140625,1.8017578125,-6.3662109375
0.0815,5.0048828125,0.9609375,-6.3662109375
0.082,5.1650390625,0.2001953125,-5.9658203125
0.0825,5.044921875,-0.8408203125,-5.125
0.083,4.8447265625,-2.0419921875,-4.0439453125
0.0835,4.7646484375,-3.36328125,-2.8828125
0.084,4.484375,-4.32421875,-1.841796875
0.0845,4.32421875,-5.125,-1.041015625
0.085,3.68359375,-5.4853515625,0.0
0.0855,2.6025390625,-5.765625,1.2412109375
0.086,1.4814453125,-6.1259765625,2.6025390625
0.0865,0.4404296875,-6.166015625,3.8037109375
0.087,-0.400390625,-6.40625,4.7646484375
0.0875,-1.1611328125,-6.2861328125,5.4453125
0.088,-2.3623046875,-5.4453125,5.9658203125
0.0885,-3.68359375,-4.2841796875,6.24609375
0.089,-4.724609375,-3.0830078125,6.40625
0.0895,-5.4052734375,-1.9619140625,6.24609375
0.09,-5.7255859375,-1.1611328125,6.1259765625
0.0905,-5.6455078125,-0.3203125,5.4853515625
0.091,-5.4453125,0.880859375,4.484375
0.0915,-5.28515625,2.08203125,3.36328125
0.092,-5.0849609375,3.283203125,2.162109375
0.0925,-4.8447265625,4.1640625,1.2412109375
0.093,-4.484375,4.8046875,0.4404296875
0.0935,-3.6435546875,5.0849609375,-0.640625
0.094,-2.4423828125,5.28515625,-2.08203125
0.0945,-1.28125,5.60546875,-3.4833984375
0.095,-0.3203125,5.685546875,-4.5244140625
0.0955,0.4404296875,5.845703125,-5.4052734375
0.096,1.361328125,5.4052734375,-6.005859375
0.0965,2.72265625,4.244140625,-6.4462890625
0.097,3.8837890625,3.0830078125,-6.7265625
0.0975,4.8447265625,1.76171875,-6.7265625
0.098,5.365234375,0.8408203125,-6.56640625
0.0985,5.5654296875,0.0400390625,-6.24609375
0.099,5.4052734375,-1.0009765625,-5.4453125
0.0995,5.1650390625,-2.2822265625,-4.2041015625
0.1,4.96484375,-3.603515625,-2.9228515625
0.1005,4.724609375,-4.6845703125,-1.76171875
0.101,4.484375,-5.4853515625,-0.8408203125
0.1015,3.84375,-5.92578125,0.1201171875
0.102,2.72265625,-6.1259765625,1.4013671875
0.1025,1.4013671875,-6.40625,2.8828125
0.103,0.2001953125,-6.486328125,4.244140625
0.1035,-0.720703125,-6.56640625,5.125
0.104,-1.44140625,-6.5263671875,5.8857421875
0.1045,-2.6025390625,-5.765625,6.4462890625
0.105,-4.00390625,-4.404296875,6.7265625
0.1055,-5.125,-3.1630859375,6.8466796875
0.106,-5.8056640625,-1.8017578125,6.646484375
0.1065,-6.166015625,-0.9208984375,6.40625
0.107,-6.1259765625,0.0,5.8056640625
0.1075,-5.8056640625,1.12109375,4.724609375
0.108,-5.5654296875,2.482421875,3.36328125
0.1085,-5.28515625,3.763671875,2.0419921875
0.109,-4.96484375,4.6044921875,0.9609375
0.1095,-4.564453125,5.28515625,0.16015625
0.11,-3.7236328125,5.4853515625,-0.9208984375
0.1105,-2.3623046875,5.685546875,-2.322265625
0.111,-1.12109375,5.8857421875,-3.84375
0.1115,0.1201171875,5.845703125,-5.0048828125
0.112,0.8408203125,5.8857421875,-5.765625
0.1125,1.6416015625,5.5654296875,-6.4462890625
0.113,2.8828125,4.484375,-6.8466796875
0.1135,4.1640625,3.123046875,-7.0869140625
0.114,5.205078125,1.841796875,-7.046875
0.1145,5.7255859375,0.6806640625,-6.7666015625
0.115,5.9658203125,-0.240234375,-6.4462890625
0.1155,5.765625,-1.1611328125,-5.7255859375
0.116,5.4052734375,-2.40234375,-4.4443359375
0.1165,5.125,-3.7236328125,-3.0830078125
0.117,4.8046875,-4.8447265625,-1.8017578125
0.1175,4.4443359375,-5.6455078125,-0.720703125
0.118,3.9638671875,-6.166015625,0.16015625
0.1185,2.962890625,-6.3662109375,1.2412109375
0.119,1.5615234375,-6.486328125,2.72265625
0.1195,0.2802734375,-6.6064453125,4.1640625
0.12,-0.80078125,-6.56640625,5.1650390625
0.1205,-1.4814453125,-6.6865234375,5.9658203125
0.121,-2.4423828125,-6.1259765625,6.486328125
0.1215,-3.84375,-4.8447265625,6.7666015625
0.122,-4.96484375,-3.4833984375,6.966796875
0.1225,-5.8056640625,-2.1220703125,6.806640625
0.123,-6.24609375,-1.12109375,6.5263671875
0.1235,-6.2861328125,-0.3203125,6.1259765625
0.124,-6.0458984375,0.720703125,5.2451171875
0.1245,-5.685546875,1.9619140625,3.8837890625
0.125,-5.4453125,3.3232421875,2.5625
0.1255,-5.125,4.3642578125,1.3212890625
0.126,-4.8046875,5.0849609375,0.48046875
0.1265,-4.1240234375,5.4453125,-0.5205078125
0.127,-2.962890625,5.60546875,-1.681640625
0.1275,-1.6416015625,5.845703125,-3.203125
0.128,-0.400390625,5.845703125,-4.5244140625
0.1285,0.5205078125,5.8857421875,-5.4453125
0.129,1.201171875,5.8056640625,-6.166015625
0.1295,2.2421875,5.044921875,-6.6865234375
0.13,3.6435546875,3.763671875,-6.9267578125
0.1305,4.7646484375,2.482421875,-7.0869140625
0.131,5.4853515625,1.201171875,-6.8466796875
0.1315,5.8857421875,0.2802734375,-6.6865234375
0.132,5.8056640625,-0.640625,-6.1259765625
0.1325,5.60546875,-1.681640625,-5.0849609375
0.133,5.28515625,-3.04296875,-3.7236328125
0.1335,5.044921875,-4.3642578125,-2.40234375
0.134,4.64453125,-5.3251953125,-1.2412109375
0.1345,4.32421875,-6.005859375,-0.400390625
0.135,3.5234375,-6.2861328125,0.6806640625
0.1355,2.2421875,-6.4462890625,2.0419921875
0.136,0.880859375,-6.6865234375,3.6435546875
0.1365,-0.400390625,-6.6865234375,4.8046875
0.137,-1.1611328125,-6.7265625,5.7255859375
