wavelength,x,y,z
0.0,-0.9208984375,9.9697265625,-9.689453125
0.0005,1.3212890625,8.96875,-10.8505859375
0.001,2.5625,7.6474609375,-10.73046875
0.0015,4.32421875,6.326171875,-11.1708984375
0.002,7.0869140625,3.6435546875,-11.1708984375
0.0025,8.568359375,1.521484375,-10.41015625
0.003,10.6904296875,-0.640625,-10.4501953125
0.0035,11.2109375,-2.6826171875,-8.888671875
0.004,11.2509765625,-3.923828125,-7.7275390625
0.0045,11.5712890625,-6.4462890625,-5.525390625
0.005,11.2109375,-8.328125,-3.203125
0.0055,10.650390625,-9.5693359375,-1.4013671875
0.006,10.2900390625,-11.130859375,0.6005859375
0.0065,8.2080078125,-10.7705078125,2.40234375
0.007,7.046875,-10.890625,3.68359375
0.0075,4.404296875,-10.890625,6.40625
0.008,2.322265625,-10.2099609375,7.767578125
0.0085,0.2802734375,-9.9697265625,9.44921875
0.009,-1.8818359375,-8.8486328125,10.4501953125
0.0095,-3.36328125,-7.287109375,10.2099609375
0.01,-5.4052734375,-5.525390625,10.5302734375
0.0105,-8.0078125,-2.9228515625,10.5302734375
0.011,-9.1689453125,-0.7607421875,9.5693359375
0.0115,-10.970703125,1.12109375,9.529296875
0.012,-11.3310546875,3.203125,7.7275390625
0.0125,-11.2509765625,4.6044921875,6.24609375
0.013,-11.451171875,7.0869140625,3.9638671875
0.0135,-10.970703125,8.888671875,1.7216796875
0.014,-10.2099609375,9.7294921875,0.0400390625
0.0145,-9.8095703125,11.130859375,-1.8017578125
0.015,-7.5673828125,10.6904296875,-3.7236328125
0.0155,-6.1259765625,10.6103515625,-5.0849609375
0.016,-3.603515625,10.6904296875,-7.7275390625
0.0165,-1.521484375,9.7294921875,-8.9287109375
0.017,0.3603515625,9.44921875,-10.330078125
0.0175,2.40234375,8.2080078125,-11.2109375
0.018,3.9638671875,6.486328125,-10.890625
0.0185,6.24609375,4.484375,-11.1708984375
0.019,8.6884765625,1.9619140625,-11.05078125
0.0195,9.6494140625,-0.240234375,-9.849609375
0.02,11.2509765625,-1.7216796875,-9.9697265625
0.0205,11.4912109375,-3.8837890625,-7.9677734375
0.021,11.2509765625,-5.4453125,-6.24609375
0.0215,11.53125,-7.927734375,-4.00390625
0.022,10.8505859375,-9.44921875,-1.76171875
0.0225,10.0498046875,-10.169921875,-0.2001953125
0.023,9.529296875,-11.2509765625,1.5615234375
0.0235,7.046875,-10.7705078125,3.5634765625
0.024,5.4052734375,-10.6103515625,5.1650390625
0.0245,2.9228515625,-10.8505859375,7.6875
0.025,0.80078125,-9.6494140625,8.6884765625
0.0255,-0.8408203125,-9.44921875,9.9296875
0.026,-2.9228515625,-8.0078125,10.6103515625
0.0265,-4.64453125,-5.9658203125,10.330078125
0.027,-7.046875,-3.8037109375,10.490234375
0.0275,-9.3291015625,-1.3212890625,10.25
0.028,-9.9697265625,0.6806640625,8.96875
0.0285,-11.37109375,2.001953125,9.0087890625
0.029,-11.37109375,4.2841796875,6.7265625
0.0295,-11.05078125,6.0458984375,4.6845703125
0.03,-11.4111328125,8.568359375,2.5224609375
0.0305,-10.4501953125,9.76953125,0.2802734375
0.031,-9.6494140625,10.330078125,-1.201171875
0.0315,-8.96875,11.1708984375,-2.802734375
0.032,-6.3662109375,10.5703125,-4.884765625
0.0325,-4.484375,10.41015625,-6.646484375
0.033,-2.08203125,10.5302734375,-9.12890625
0.0335,0.0400390625,9.0888671875,-9.76953125
0.034,1.4013671875,8.96875,-10.890625
0.0345,3.5234375,7.3271484375,-11.37109375
0.035,5.4453125,5.125,-10.970703125
0.0355,7.9677734375,2.802734375,-11.1708984375
0.036,10.08984375,0.240234375,-10.6904296875
0.0365,10.5302734375,-1.5615234375,-9.369140625
0.037,11.69140625,-2.72265625,-9.3291015625
0.0375,11.611328125,-5.125,-6.88671875
0.038,11.2509765625,-7.0068359375,-4.64453125
0.0385,11.611328125,-9.609375,-2.40234375
0.039,10.2900390625,-10.4501953125,0.0
0.0395,9.5693359375,-10.810546875,1.0810546875
0.04,8.568359375,-11.4111328125,2.72265625
0.0405,5.7255859375,-10.8505859375,4.96484375
0.041,3.68359375,-10.6904296875,6.88671875
0.0415,1.201171875,-10.73046875,9.2890625
0.042,-0.9609375,-9.0087890625,9.7294921875
0.0425,-1.9619140625,-8.8486328125,10.5302734375
0.043,-4.244140625,-6.9267578125,10.890625
0.0435,-6.2861328125,-4.5244140625,10.490234375
0.044,-8.9287109375,-2.0419921875,10.5703125
0.0445,-10.73046875,0.560546875,9.8896484375
0.045,-10.890625,1.9619140625,8.5283203125
0.0455,-11.7314453125,3.2431640625,8.16796875
0.046,-11.5712890625,5.845703125,5.4052734375
0.0465,-11.2109375,7.6875,3.1630859375
0.047,-11.4111328125,10.2099609375,0.80078125
0.0475,-9.9697265625,10.7705078125,-1.361328125
0.048,-9.12890625,10.890625,-2.322265625
0.0485,-7.84765625,11.291015625,-4.1240234375
0.049,-4.96484375,10.6904296875,-6.40625
0.0495,-2.802734375,10.3701171875,-8.408203125
0.05,-0.3603515625,10.2900390625,-10.5703125
0.0505,1.5615234375,8.6083984375,-10.73046875
0.051,2.5224609375,8.3681640625,-11.37109375
0.0515,5.044921875,6.0859375,-11.5712890625
