wavelength,x,y,z
0.0,2.72265625,-20.01953125,17.296875
0.0005,5.92578125,-21.380859375,15.4951171875
0.001,8.888671875,-21.2607421875,12.65234375
0.0015,12.65234375,-20.8203125,9.12890625
0.002,16.255859375,-20.1396484375,4.64453125
0.0025,19.2587890625,-18.2978515625,-0.2802734375
0.003,20.7802734375,-16.5361328125,-3.84375
0.0035,21.4208984375,-13.9736328125,-6.5263671875
0.004,21.7412109375,-10.9306640625,-9.689453125
0.0045,20.8603515625,-6.2060546875,-13.8935546875
0.005,20.1396484375,-2.2822265625,-17.056640625
0.0055,18.41796875,1.921875,-19.0986328125
0.006,16.5361328125,5.28515625,-20.900390625
0.0065,13.453125,8.1279296875,-20.8603515625
0.007,9.9296875,11.4912109375,-21.0205078125
0.0075,5.2451171875,15.4951171875,-20.1396484375
0.008,-0.16015625,18.3779296875,-18.2177734375
0.0085,-3.5634765625,19.9794921875,-16.416015625
0.009,-6.40625,20.9404296875,-14.57421875
0.0095,-9.689453125,20.900390625,-12.0517578125
0.01,-13.6533203125,20.1796875,-7.1669921875
0.0105,-16.81640625,19.1787109375,-3.283203125
0.011,-19.5390625,17.4169921875,1.4013671875
0.0115,-20.8203125,15.375,4.484375
0.012,-20.8603515625,12.6123046875,7.2470703125
0.0125,-20.98046875,9.6494140625,10.5302734375
0.013,-20.5,4.884765625,14.5341796875
0.0135,-19.298828125,0.6806640625,17.8974609375
0.014,-17.4970703125,-2.8828125,19.4990234375
0.0145,-15.6953125,-6.0458984375,20.8603515625
0.015,-12.572265625,-9.0087890625,20.740234375
0.0155,-8.0478515625,-12.6123046875,20.2197265625
0.016,-3.8837890625,-16.015625,19.37890625
0.0165,1.2412109375,-18.8583984375,17.296875
0.017,4.404296875,-20.01953125,15.6552734375
0.0175,7.3271484375,-20.33984375,13.29296875
0.018,10.2900390625,-20.7001953125,10.7705078125
0.0185,14.494140625,-19.69921875,5.7255859375
0.019,17.4970703125,-18.09765625,1.6015625
0.0195,19.3388671875,-16.6162109375,-2.08203125
0.02,20.3798828125,-14.734375,-5.0048828125
0.0205,20.1796875,-11.8115234375,-7.8076171875
0.021,20.3798828125,-8.0478515625,-11.5712890625
0.0215,19.69921875,-4.00390625,-14.8544921875
0.022,18.2978515625,0.3603515625,-17.77734375
0.0225,16.4560546875,3.5234375,-19.1787109375
0.023,14.3740234375,6.3662109375,-19.9794921875
0.0235,11.5712890625,9.44921875,-20.2197265625
0.024,6.4462890625,13.4931640625,-19.37890625
0.0245,2.2421875,16.416015625,-18.1376953125
0.025,-2.0419921875,18.337890625,-16.81640625
0.0255,-5.0048828125,19.69921875,-14.814453125
0.026,-7.767578125,19.619140625,-12.2119140625
0.0265,-10.9306640625,19.69921875,-9.1689453125
0.027,-14.654296875,19.0185546875,-4.8046875
0.0275,-17.6572265625,17.0166015625,-0.4404296875
0.028,-19.2587890625,15.4951171875,2.802734375
0.0285,-19.6591796875,13.61328125,5.4453125
0.029,-19.9794921875,10.73046875,8.2880859375
0.0295,-19.5390625,6.3662109375,12.2919921875
0.03,-18.8984375,2.6826171875,15.2548828125
0.0305,-17.4970703125,-1.2412109375,17.8173828125
0.031,-15.6953125,-4.244140625,19.138671875
0.0315,-13.1728515625,-6.7265625,19.298828125
0.032,-10.650390625,-9.9697265625,19.779296875
0.0325,-5.4453125,-13.8134765625,18.6982421875
0.033,-0.7607421875,-16.6962890625,17.0166015625
0.0335,2.4423828125,-18.2978515625,15.6552734375
0.034,5.28515625,-19.3388671875,14.0537109375
0.0345,8.16796875,-19.298828125,11.37109375
0.035,12.01171875,-18.818359375,7.447265625
0.0355,15.0146484375,-18.41796875,3.6435546875
0.036,17.77734375,-16.2958984375,-0.4404296875
0.0365,18.8583984375,-14.814453125,-3.203125
0.037,19.05859375,-12.5322265625,-5.7255859375
0.0375,19.3388671875,-9.9296875,-8.6884765625
0.038,18.8984375,-5.4453125,-12.732421875
0.0385,17.8974609375,-1.6416015625,-15.85546875
0.039,16.5361328125,1.6416015625,-17.4169921875
0.0395,14.9345703125,4.64453125,-18.658203125
0.04,12.1318359375,7.2470703125,-18.8583984375
0.0405,8.2880859375,10.810546875,-18.73828125
0.041,4.1240234375,14.333984375,-18.09765625
0.0415,-0.6005859375,16.896484375,-16.3359375
0.042,-3.2431640625,18.09765625,-14.8544921875
0.0425,-6.005859375,18.8583984375,-12.97265625
0.043,-8.6884765625,19.0185546875,-10.650390625
0.0435,-12.892578125,18.2177734375,-5.92578125
0.044,-15.6552734375,17.13671875,-2.2421875
0.0445,-17.9375,15.6953125,1.44140625
0.045,-18.8583984375,13.9736328125,3.9638671875
0.0455,-18.9384765625,11.291015625,6.6865234375
0.046,-19.138671875,8.248046875,10.0498046875
0.0465,-18.658203125,4.083984375,13.5732421875
0.047,-17.376953125,0.0400390625,16.5361328125
0.0475,-15.775390625,-2.962890625,17.8173828125
0.048,-14.3740234375,-5.7255859375,19.05859375
0.0485,-11.2509765625,-8.48828125,18.9384765625
0.049,-6.6865234375,-12.412109375,18.3779296875
0.0495,-2.482421875,-15.455078125,17.45703125
0.05,1.6015625,-17.6572265625,15.8154296875
0.0505,4.2841796875,-18.498046875,14.3740234375
0.051,6.966796875,-19.0986328125,12.01171875
0.0515,10.25,-18.9384765625,9.048828125
0.052,14.09375,-17.8974609375,4.8046875
0.0525,16.8564453125,-16.7763671875,0.3203125
0.053,18.2978515625,-15.134765625,-2.3623046875
0.0535,19.05859375,-13.3330078125,-5.0048828125
0.054,19.0185546875,-10.5302734375,-7.767578125
0.0545,18.7783203125,-6.6865234375,-11.771484375
0.055,18.2578125,-2.8427734375,-14.6943359375
0.0555,16.6962890625,0.9609375,-17.13671875
0.056,15.0546875,3.8037109375,-18.0576171875
0.0565,12.8125,6.5263671875,-18.578125
0.057,9.8095703125,9.609375,-19.0185546875
0.0575,4.884765625,13.4931640625,-17.9775390625
0.058,0.6005859375,16.17578125,-16.8564453125
0.0585,-2.642578125,17.8173828125,-15.375
0.059,-5.28515625,18.5380859375,-13.8134765625
