wavelength,x,y,z
0.0,5.5654296875,0.7607421875,-6.6064453125
0.0005,5.60546875,-0.2802734375,-6.2060546875
0.001,5.5654296875,-1.1611328125,-5.4453125
0.0015,5.28515625,-2.5224609375,-4.1240234375
0.002,5.1650390625,-3.6435546875,-3.1630859375
0.0025,4.8046875,-4.64453125,-1.9619140625
0.003,4.484375,-5.4052734375,-1.0009765625
0.0035,3.763671875,-5.845703125,0.0400390625
0.004,2.72265625,-6.1259765625,1.2412109375
0.0045,1.521484375,-6.3662109375,2.6826171875
0.005,0.3203125,-6.40625,3.923828125
0.0055,-0.640625,-6.40625,4.8046875
0.006,-1.3212890625,-6.40625,5.5654296875
0.0065,-2.40234375,-5.7255859375,6.0859375
0.007,-3.8037109375,-4.4443359375,6.4462890625
0.0075,-4.8046875,-3.443359375,6.7265625
0.008,-5.4853515625,-2.2421875,6.5263671875
0.0085,-5.765625,-1.44140625,6.24609375
0.009,-5.8857421875,-0.5205078125,5.8056640625
0.0095,-5.765625,0.640625,4.96484375
0.01,-5.60546875,1.9619140625,3.8037109375
0.0105,-5.4052734375,3.123046875,2.6826171875
0.011,-5.0048828125,3.9638671875,1.5615234375
0.0115,-4.6845703125,4.724609375,0.720703125
0.012,-3.84375,5.0048828125,-0.3603515625
0.0125,-2.642578125,5.2451171875,-1.681640625
0.013,-1.6416015625,5.60546875,-3.0029296875
0.0135,-0.5205078125,5.5654296875,-4.1240234375
0.014,0.2802734375,5.60546875,-4.884765625
0.0145,1.041015625,5.4052734375,-5.5654296875
0.015,2.1220703125,4.6845703125,-6.0859375
0.0155,3.4833984375,3.4833984375,-6.4462890625
0.016,4.32421875,2.482421875,-6.56640625
0.0165,4.96484375,1.44140625,-6.40625
0.017,5.2451171875,0.560546875,-6.24609375
0.0175,5.205078125,-0.400390625,-5.6455078125
0.018,5.0849609375,-1.44140625,-4.724609375
0.0185,5.0048828125,-2.5625,-3.84375
0.019,4.7646484375,-3.6435546875,-2.6826171875
0.0195,4.4443359375,-4.5244140625,-1.681640625
0.02,4.1240234375,-5.1650390625,-0.8408203125
0.0205,3.283203125,-5.4853515625,0.2001953125
0.021,2.2021484375,-5.765625,1.521484375
0.0215,1.2412109375,-6.0859375,2.7626953125
0.022,0.240234375,-6.0859375,3.763671875
0.0225,-0.5205078125,-6.24609375,4.6044921875
0.023,-1.361328125,-5.92578125,5.2451171875
0.0235,-2.5224609375,-5.125,5.7255859375
0.024,-3.7236328125,-4.1640625,6.166015625
0.0245,-4.64453125,-3.203125,6.24609375
0.025,-5.125,-2.2021484375,6.1259765625
0.0255,-5.4052734375,-1.4013671875,5.9658203125
0.026,-5.4453125,-0.5205078125,5.4052734375
0.0265,-5.3251953125,0.7607421875,4.4443359375
0.027,-5.3251953125,1.8818359375,3.5634765625
0.0275,-5.044921875,2.8427734375,2.5224609375
0.028,-4.8046875,3.763671875,1.6015625
0.0285,-4.2841796875,4.32421875,0.6806640625
0.029,-3.5234375,4.6845703125,-0.4404296875
0.0295,-2.5625,5.0849609375,-1.7216796875
0.03,-1.521484375,5.28515625,-2.9228515625
0.0305,-0.6806640625,5.4052734375,-3.8837890625
0.031,0.1201171875,5.525390625,-4.724609375
0.0315,1.0810546875,5.0849609375,-5.3251953125
0.032,2.322265625,4.1240234375,-5.8056640625
0.0325,3.443359375,3.203125,-6.3662109375
0.033,4.1240234375,2.162109375,-6.166015625
0.0335,4.64453125,1.28125,-6.1259765625
0.034,4.8447265625,0.560546875,-5.845703125
0.0345,4.8447265625,-0.5205078125,-5.205078125
0.035,4.8046875,-1.6015625,-4.32421875
