wavelength,x,y,z
0.0,-11.2509765625,4.4443359375,6.4462890625
0.0005,-10.8505859375,6.166015625,4.2841796875
0.001,-11.0908203125,8.408203125,2.2421875
0.0015,-10.25,9.609375,0.1201171875
0.002,-9.12890625,9.7294921875,-1.1611328125
0.0025,-8.48828125,10.4501953125,-2.5625
0.003,-5.7255859375,9.9296875,-4.8046875
0.0035,-3.84375,9.6494140625,-6.486328125
0.004,-1.6416015625,9.849609375,-8.8486328125
0.0045,0.48046875,8.48828125,-9.4892578125
0.005,1.4814453125,8.2880859375,-10.25
0.0055,3.5234375,6.7265625,-10.73046875
0.006,5.5654296875,4.5244140625,-10.5302734375
0.0065,7.9677734375,2.2421875,-10.5703125
0.007,9.9296875,0.0,-10.25
0.0075,10.08984375,-1.4814453125,-9.0087890625
0.008,10.9306640625,-2.482421875,-8.8486328125
0.0085,10.970703125,-4.96484375,-6.4462890625
0.009,10.6904296875,-6.6064453125,-4.484375
0.0095,10.890625,-8.96875,-2.40234375
0.01,9.849609375,-9.7294921875,-0.3603515625
0.0105,8.9287109375,-9.76953125,0.6806640625
0.011,7.8876953125,-10.25,2.2421875
0.0115,5.205078125,-9.76953125,4.484375
0.012,3.203125,-9.6494140625,6.2861328125
0.0125,1.041015625,-9.6494140625,8.4482421875
0.013,-0.8408203125,-8.328125,8.888671875
0.0135,-1.8017578125,-8.0078125,9.529296875
0.014,-4.0439453125,-6.1259765625,9.8896484375
0.0145,-6.0458984375,-4.00390625,9.7294921875
0.015,-8.3681640625,-1.76171875,9.7294921875
0.0155,-10.009765625,0.400390625,9.2890625
0.016,-10.08984375,1.6015625,8.1279296875
0.0165,-10.8505859375,2.802734375,7.6474609375
0.017,-10.8505859375,5.4052734375,5.044921875
0.0175,-10.5703125,6.88671875,3.1630859375
0.018,-10.650390625,9.2490234375,1.041015625
0.0185,-9.4892578125,9.76953125,-0.880859375
0.019,-8.48828125,9.7294921875,-1.8017578125
0.0195,-7.0869140625,10.0498046875,-3.603515625
0.02,-4.4443359375,9.689453125,-5.845703125
0.0205,-2.4423828125,9.529296875,-7.7275390625
0.021,-0.240234375,9.369140625,-9.76953125
0.0215,1.44140625,8.0078125,-9.9697265625
0.022,2.4423828125,7.52734375,-10.41015625
0.0225,5.1650390625,5.205078125,-10.8505859375
0.023,7.046875,3.123046875,-10.5703125
0.0235,9.1689453125,0.9208984375,-10.41015625
0.024,10.650390625,-1.2412109375,-9.8896484375
0.0245,10.6103515625,-2.6025390625,-8.408203125
0.025,11.1708984375,-4.1640625,-7.4873046875
0.0255,11.2109375,-6.806640625,-4.8447265625
0.026,10.73046875,-7.9677734375,-3.0830078125
0.0265,10.6904296875,-9.9697265625,-1.0009765625
0.027,9.2490234375,-10.330078125,0.9609375
0.0275,8.0078125,-10.1298828125,1.921875
0.028,6.2060546875,-10.3701171875,4.083984375
0.0285,3.68359375,-9.9697265625,6.2060546875
0.029,1.681640625,-9.609375,7.8076171875
0.0295,-0.6005859375,-9.3291015625,9.6494140625
0.03,-2.2021484375,-7.767578125,9.689453125
